drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
DB01202,Levetiracetam,C0151836,Paranoid reaction
DB01202,Levetiracetam,C0858635,Pharyngolaryngeal pain
DB01202,Levetiracetam,C0032961,Pregnancy
DB01202,Levetiracetam,C0233401,Psychiatric symptom
DB01202,Levetiracetam,C0270458,Psychotic depression
DB01202,Levetiracetam,C1260880,Rhinorrhoea
DB01202,Levetiracetam,C0037199,Sinusitis
DB01202,Levetiracetam,C0038325,Stevens-Johnson syndrome
DB01202,Levetiracetam,C0038362,Stomatitis
DB01202,Levetiracetam,C0424000,Suicidal ideation
DB01202,Levetiracetam,C0038661,Suicide
DB01202,Levetiracetam,C0038663,Suicide attempt
DB01202,Levetiracetam,C0233494,Tension
DB01202,Levetiracetam,C0232910,Teratogenicity
DB01202,Levetiracetam,C0233632,Thinking abnormal
DB01202,Levetiracetam,C0242429,Throat sore
DB01202,Levetiracetam,C0040435,Tooth disorder
DB01202,Levetiracetam,C0040460,Toothache
DB01202,Levetiracetam,C0040822,Tremor
DB01202,Levetiracetam,C0042024,Urinary incontinence
DB01202,Levetiracetam,C0042029,Urinary tract infection
DB01202,Levetiracetam,C0438142,Urine analysis abnormal
DB01202,Levetiracetam,C0042571,Vertigo
DB01202,Levetiracetam,C0151883,Vesiculobullous rash
DB01202,Levetiracetam,C0344232,Vision blurred
DB01202,Levetiracetam,C0043096,Weight decreased
DB01202,Levetiracetam,C0235097,Withdrawal seizures
DB01210,Levobunolol,C0002170,Alopecia
DB01210,Levobunolol,C0003811,Arrhythmia
DB01210,Levobunolol,C0004134,Ataxia
DB01210,Levobunolol,C0004245,Atrioventricular block
DB01210,Levobunolol,C0428977,Bradycardia
DB01210,Levobunolol,C0006266,Bronchospasm
DB01210,Levobunolol,C0018802,Cardiac failure congestive
DB01210,Levobunolol,C0038454,Cerebrovascular accident
DB01210,Levobunolol,C0009763,Conjunctivitis
DB01210,Levobunolol,C0011849,Diabetes mellitus
DB01210,Levobunolol,C0241863,Diabetic
DB01210,Levobunolol,C0012569,Diplopia
DB01210,Levobunolol,C0014742,Erythema multiforme
DB01210,Levobunolol,C0005745,Eyelid ptosis
DB01210,Levobunolol,C0020615,Hypoglycaemia
DB01210,Levobunolol,C0022073,Iridocyclitis
DB01210,Levobunolol,C0041657,Loss of consciousness
DB01210,Levobunolol,C0027424,Nasal congestion
DB01210,Levobunolol,C0030252,Palpitations
DB01210,Levobunolol,C0497365,Rash generalised
DB01210,Levobunolol,C0038325,Stevens-Johnson syndrome
DB01210,Levobunolol,C0677500,Stinging
DB01210,Levobunolol,C0547030,Visual disturbance
DB01106,Levocabastine,C0041834,Erythema
DB01106,Levocabastine,C0151827,Eye pain
DB01106,Levocabastine,C0235267,Eye redness
DB01106,Levocabastine,C0162285,Eyelid oedema
DB01106,Levocabastine,C0423153,Lacrimation
DB01106,Levocabastine,C0152227,Lacrimation increased
DB01106,Levocabastine,C0155169,Ocular hyperaemia
DB01106,Levocabastine,C0677500,Stinging
DB01106,Levocabastine,C0547030,Visual disturbance
DB00367,Levonorgestrel,C1291077,Abdominal bloating
DB00367,Levonorgestrel,C0702166,Acne
DB00367,Levonorgestrel,C0233472,Affect lability
DB00367,Levonorgestrel,C0002170,Alopecia
DB00367,Levonorgestrel,C0002453,Amenorrhoea
DB00367,Levonorgestrel,C0002871,Anaemia
DB00367,Levonorgestrel,C0002994,Angioedema
DB00367,Levonorgestrel,C0003615,Appendicitis
DB00367,Levonorgestrel,C0003811,Arrhythmia
DB00367,Levonorgestrel,C0004096,Asthma
DB00367,Levonorgestrel,C0232849,Bladder pain
DB00367,Levonorgestrel,C0595877,Blood glucose increased
DB00367,Levonorgestrel,C0006142,Breast cancer
DB00367,Levonorgestrel,C0149741,Breast discharge
DB00367,Levonorgestrel,C0877338,Breast discomfort
DB00367,Levonorgestrel,C0006145,Breast disorder
DB00367,Levonorgestrel,C2225524,Breast enlargement
DB00367,Levonorgestrel,C0262397,Breast tenderness
DB00367,Levonorgestrel,C0006277,Bronchitis
DB00367,Levonorgestrel,C0006840,Candida infection
DB00367,Levonorgestrel,C0018799,Cardiac disorder
DB00367,Levonorgestrel,C0007860,Cervicitis
DB00367,Levonorgestrel,C0007867,Cervix disorder
DB00367,Levonorgestrel,C0424489,Chapped lips
DB00367,Levonorgestrel,C0009782,Connective tissue disorder
DB00367,Levonorgestrel,C0010399,Crying
DB00367,Levonorgestrel,C0010709,Cyst
DB00367,Levonorgestrel,C0344315,Depressed mood
DB00367,Levonorgestrel,C0013390,Dysmenorrhoea
DB00367,Levonorgestrel,C1384606,Dyspareunia
DB00367,Levonorgestrel,C0699744,Ear infection
DB00367,Levonorgestrel,C0032987,Ectopic pregnancy
DB00367,Levonorgestrel,C0013595,Eczema
DB00367,Levonorgestrel,C0014130,Endocrine disorder
DB00367,Levonorgestrel,C0014179,Endometritis
DB00367,Levonorgestrel,C0392025,Enlargement abdomen
DB00367,Levonorgestrel,C0041834,Erythema
DB00367,Levonorgestrel,C0014742,Erythema multiforme
DB00367,Levonorgestrel,C0014743,Erythema nodosum
DB00367,Levonorgestrel,C0015397,Eye disorder
DB00367,Levonorgestrel,C0178421,Fibroadenoma of breast
DB00367,Levonorgestrel,C1305875,Fibroadenosis of breast
DB00367,Levonorgestrel,C0016204,Flatulence
DB00367,Levonorgestrel,C0268000,Fluid retention
DB00367,Levonorgestrel,C1112274,Genital discharge
DB00367,Levonorgestrel,C0729552,Genital infection
DB00367,Levonorgestrel,C0018944,Haematoma
DB00367,Levonorgestrel,C0518015,Haemoglobin
DB00367,Levonorgestrel,C0162119,Haemoglobin decreased
DB00367,Levonorgestrel,C0019112,Haemorrhoids
DB00367,Levonorgestrel,C0019572,Hirsutism
DB00367,Levonorgestrel,C0020555,Hypertrichosis
DB00367,Levonorgestrel,C0020565,Hypertrophy of breast
DB00367,Levonorgestrel,C0020580,Hypoaesthesia
DB00367,Levonorgestrel,C0002884,Hypochromic anaemia
DB00367,Levonorgestrel,C0021053,Immune system disorder
DB00367,Levonorgestrel,C0232461,Increased appetite
DB00367,Levonorgestrel,C0851341,Infestation NOS
DB00367,Levonorgestrel,C0392171,Influenza-like symptoms
DB00367,Levonorgestrel,C0023222,Leg pain
DB00367,Levonorgestrel,C0023533,Leukorrhea
DB00367,Levonorgestrel,C0220870,Lightheadedness
DB00367,Levonorgestrel,C0041657,Loss of consciousness
DB00367,Levonorgestrel,C0162429,Malnutrition
DB00367,Levonorgestrel,C0025061,Mediastinal disorder
DB00367,Levonorgestrel,C0232943,Menometrorrhagia
DB00367,Levonorgestrel,C0025323,Menorrhagia
DB00367,Levonorgestrel,C0240322,Menstruation delayed
DB00367,Levonorgestrel,C0004936,Mental disorder
DB00367,Levonorgestrel,C0025874,Metrorrhagia
DB00367,Levonorgestrel,C0149931,Migraine
DB00367,Levonorgestrel,C0085633,Mood swings
DB00367,Levonorgestrel,C0231530,Muscle twitching
DB00367,Levonorgestrel,C0026858,Musculoskeletal pain
DB00367,Levonorgestrel,C0027651,Neoplasm
DB00367,Levonorgestrel,C0028643,Numbness
DB00367,Levonorgestrel,C0029877,Otitis
DB00367,Levonorgestrel,C0029882,Otitis media
DB00367,Levonorgestrel,C0029927,Ovarian cyst
DB00367,Levonorgestrel,C0029928,Ovarian disorder
DB00367,Levonorgestrel,C0030196,Pain in extremity
DB00367,Levonorgestrel,C0030252,Palpitations
DB00367,Levonorgestrel,C0030354,Papilloma
DB00367,Levonorgestrel,C0030794,Pelvic pain
DB00367,Levonorgestrel,C0042023,Pollakiuria
DB00367,Levonorgestrel,C0085602,Polydipsia
DB00367,Levonorgestrel,C0032961,Pregnancy
DB00367,Levonorgestrel,C0033777,Pruritus genital
DB00367,Levonorgestrel,C0034150,Purpura
DB00367,Levonorgestrel,C0332575,Redness
DB00367,Levonorgestrel,C0036396,Sciatica
DB00367,Levonorgestrel,C0037199,Sinusitis
DB00367,Levonorgestrel,C0700590,Sweating increased
DB00367,Levonorgestrel,C0234233,Tenderness
DB00367,Levonorgestrel,C0233494,Tension
DB00367,Levonorgestrel,C0040435,Tooth disorder
DB00367,Levonorgestrel,C0040460,Toothache
DB00367,Levonorgestrel,C0041969,Urethral disorder
DB00367,Levonorgestrel,C0042024,Urinary incontinence
DB00367,Levonorgestrel,C0042075,Urinary tract disorder
DB00367,Levonorgestrel,C0042029,Urinary tract infection
DB00367,Levonorgestrel,C0042131,Uterine disorder
DB00367,Levonorgestrel,C0042134,Uterine haemorrhage
DB00367,Levonorgestrel,C0042133,Uterine leiomyoma
DB00367,Levonorgestrel,C0404521,Vaginal infection
DB00367,Levonorgestrel,C0042345,Varicose vein
DB00367,Levonorgestrel,C1368065,Vascular purpura
DB00367,Levonorgestrel,C0042571,Vertigo
DB00367,Levonorgestrel,C0043096,Weight decreased
DB00281,Lidocaine,C0001122,Acidosis
DB00281,Lidocaine,C0340865,Anaphylactoid reaction
DB00281,Lidocaine,C0002994,Angioedema
DB00281,Lidocaine,C0042373,Angiopathy
DB00281,Lidocaine,C0003564,Aphonia
DB00281,Lidocaine,C0003578,Apnoea
DB00281,Lidocaine,C0004096,Asthma
DB00281,Lidocaine,C0004245,Atrioventricular block
DB00281,Lidocaine,C0428977,Bradycardia
DB00281,Lidocaine,C0006266,Bronchospasm
DB00281,Lidocaine,C0151559,CNS depression NOS
DB00281,Lidocaine,C0018799,Cardiac disorder
DB00281,Lidocaine,C0392548,Cauda equina syndrome
DB00281,Lidocaine,C0085593,Chills
DB00281,Lidocaine,C0009421,Coma
DB00281,Lidocaine,C1761613,Conjunctival hyperaemia
DB00281,Lidocaine,C0549249,Depressed level of consciousness
DB00281,Lidocaine,C0012569,Diplopia
DB00281,Lidocaine,C0233407,Disorientation
DB00281,Lidocaine,C1527344,Dysphonia
DB00281,Lidocaine,C0013781,Electric shock
DB00281,Lidocaine,C0041834,Erythema
DB00281,Lidocaine,C0235146,Euphoric mood
DB00281,Lidocaine,C0015397,Eye disorder
DB00281,Lidocaine,C0017574,Gingivitis
DB00281,Lidocaine,C0518015,Haemoglobin
DB00281,Lidocaine,C0019825,Hoarseness
DB00281,Lidocaine,C0034880,Hyperacusis
DB00281,Lidocaine,C0020453,Hyperaesthesia
DB00281,Lidocaine,C0020580,Hypoaesthesia
DB00281,Lidocaine,C0521592,Hypoaesthesia oral
DB00281,Lidocaine,C0021053,Immune system disorder
DB00281,Lidocaine,C0023066,Laryngospasm
DB00281,Lidocaine,C0162835,Leukoderma
DB00281,Lidocaine,C0220870,Lightheadedness
DB00281,Lidocaine,C0853813,Local reaction
DB00281,Lidocaine,C0041657,Loss of consciousness
DB00281,Lidocaine,C0235339,Mouth irritation
DB00281,Lidocaine,C0231530,Muscle twitching
DB00281,Lidocaine,C0161479,Nerve injury
DB00281,Lidocaine,C0235031,Neurological symptom
DB00281,Lidocaine,C0031117,Neuropathy peripheral
DB00281,Lidocaine,C0028643,Numbness
DB00281,Lidocaine,C2363730,Oropharyngeal discomfort
DB00281,Lidocaine,C0853946,Pain worsened
DB00281,Lidocaine,C0521591,Paraesthesia oral
DB00281,Lidocaine,C0522224,Paralysis
DB00281,Lidocaine,C0262593,Peripheral nerve injury
DB00281,Lidocaine,C0031256,Petechiae
DB00281,Lidocaine,C0032961,Pregnancy
DB00281,Lidocaine,C0332575,Redness
DB00281,Lidocaine,C0235063,Respiratory depression
DB00281,Lidocaine,C0035232,Respiratory paralysis
DB00281,Lidocaine,C0234193,Sensation of heat
DB00281,Lidocaine,C0038362,Stomatitis
DB00281,Lidocaine,C0700590,Sweating increased
DB00281,Lidocaine,C0240327,Taste metallic
DB00281,Lidocaine,C0234233,Tenderness
DB00281,Lidocaine,C0233494,Tension
DB00281,Lidocaine,C0232910,Teratogenicity
DB00281,Lidocaine,C0242429,Throat sore
DB00281,Lidocaine,C0456677,Total spinal block
DB00281,Lidocaine,C0040822,Tremor
DB00281,Lidocaine,C0042024,Urinary incontinence
DB00281,Lidocaine,C0080274,Urinary retention
DB00281,Lidocaine,C0042510,Ventricular fibrillation
DB00281,Lidocaine,C0042514,Ventricular tachycardia
DB00281,Lidocaine,C0344232,Vision blurred
DB00281,Lidocaine,C0547030,Visual disturbance
DB01627,Lincomycin,C0000729,Abdominal cramps
DB01627,Lincomycin,C0001824,Agranulocytosis
DB01627,Lincomycin,C0033775,Anal pruritus
DB01627,Lincomycin,C0002994,Angioedema
DB01627,Lincomycin,C0002874,Aplastic anaemia
DB01627,Lincomycin,C0014742,Erythema multiforme
DB01627,Lincomycin,C0023518,Leukocytosis
DB01627,Lincomycin,C0023530,Leukopenia
DB01627,Lincomycin,C0853813,Local reaction
DB01627,Lincomycin,C0014868,Oesophagitis
DB01627,Lincomycin,C0028961,Oliguria
DB01627,Lincomycin,C0030312,Pancytopenia
DB01627,Lincomycin,C0031542,Phlebitis
DB01627,Lincomycin,C0033687,Proteinuria
DB01627,Lincomycin,C0033777,Pruritus genital
DB01627,Lincomycin,C1257843,Pseudomembranous colitis
DB01627,Lincomycin,C0036830,Serum sickness
DB01627,Lincomycin,C0038325,Stevens-Johnson syndrome
DB01627,Lincomycin,C0038362,Stomatitis
DB01627,Lincomycin,C0857305,Thrombocytopenic purpura
DB01627,Lincomycin,C0040046,Thrombophlebitis
DB01627,Lincomycin,C0404521,Vaginal infection
DB01627,Lincomycin,C0042267,Vaginal inflammation
DB01627,Lincomycin,C0042571,Vertigo
DB01627,Lincomycin,C0151883,Vesiculobullous rash
DB00431,Lindane,C0002170,Alopecia
DB00601,Linezolid,C0000729,Abdominal cramps
DB00601,Linezolid,C0151479,Amylase increased
DB00601,Linezolid,C0002871,Anaemia
DB00601,Linezolid,C0002994,Angioedema
DB00601,Linezolid,C0003578,Apnoea
DB00601,Linezolid,C0151904,Aspartate aminotransferase increased
DB00601,Linezolid,C0151824,Biliary colic
DB00601,Linezolid,C0456909,Blindness
DB00601,Linezolid,C0006840,Candida infection
DB00601,Linezolid,C0018802,Cardiac failure congestive
DB00601,Linezolid,C0949103,Catheter site pain
DB00601,Linezolid,C0085593,Chills
DB00601,Linezolid,C0026821,Cramp muscle
DB00601,Linezolid,C0241005,Creatine phosphokinase serum increased
DB00601,Linezolid,C0233407,Disorientation
DB00601,Linezolid,C0687133,Drug interaction
DB00601,Linezolid,C0013491,Ecchymosis
DB00601,Linezolid,C0014457,Eosinophilia
DB00601,Linezolid,C0041834,Erythema
DB00601,Linezolid,C0014742,Erythema multiforme
DB00601,Linezolid,C0016204,Flatulence
DB00601,Linezolid,C0268000,Fluid retention
DB00601,Linezolid,C0026946,Fungal infection
DB00601,Linezolid,C0011630,Fungal skin infection
DB00601,Linezolid,C0017152,Gastritis
DB00601,Linezolid,C0017181,Gastrointestinal haemorrhage
DB00601,Linezolid,C0151603,Generalised oedema
DB00601,Linezolid,C0518015,Haemoglobin
DB00601,Linezolid,C0020456,Hyperglycaemia
DB00601,Linezolid,C0020580,Hypoaesthesia
DB00601,Linezolid,C0020615,Hypoglycaemia
DB00601,Linezolid,C0241379,Increased thirst
DB00601,Linezolid,C0022354,Jaundice cholestatic
DB00601,Linezolid,C0438215,Laboratory test abnormal
DB00601,Linezolid,C0023530,Leukopenia
DB00601,Linezolid,C0031117,Neuropathy peripheral
DB00601,Linezolid,C0029132,Optic nerve disorder
DB00601,Linezolid,C0006849,Oral candidiasis
DB00601,Linezolid,C0520962,Pain localised
DB00601,Linezolid,C0030305,Pancreatitis
DB00601,Linezolid,C0030312,Pancytopenia
DB00601,Linezolid,C0085096,Peripheral vascular disorder
DB00601,Linezolid,C0031542,Phlebitis
DB00601,Linezolid,C0035078,Renal failure
DB00601,Linezolid,C0243026,Sepsis
DB00601,Linezolid,C0006846,Skin candida
DB00601,Linezolid,C0037299,Skin ulcer
DB00601,Linezolid,C0038325,Stevens-Johnson syndrome
DB00601,Linezolid,C0038362,Stomatitis
DB00601,Linezolid,C0700590,Sweating increased
DB00601,Linezolid,C0836924,Thrombocytosis
DB00601,Linezolid,C0040046,Thrombophlebitis
DB00601,Linezolid,C0040434,Tooth discolouration
DB00601,Linezolid,C0007787,Transient ischaemic attack
DB00601,Linezolid,C0043251,Trauma
DB00601,Linezolid,C0404521,Vaginal infection
DB00601,Linezolid,C0042267,Vaginal inflammation
DB00601,Linezolid,C0006852,Vaginal moniliasis
DB00601,Linezolid,C0042571,Vertigo
DB00601,Linezolid,C0344232,Vision blurred
DB00601,Linezolid,C0700345,Vulvovaginal candidiasis
DB00722,Lisinopril,C0159056,Abnormal chest sounds NOS
DB00722,Lisinopril,C0948089,Acute coronary syndrome
DB00722,Lisinopril,C0001824,Agranulocytosis
DB00722,Lisinopril,C0002170,Alopecia
DB00722,Lisinopril,C0002871,Anaemia
DB00722,Lisinopril,C0340865,Anaphylactoid reaction
DB00722,Lisinopril,C0002994,Angioedema
DB00722,Lisinopril,C0042373,Angiopathy
DB00722,Lisinopril,C0151480,Antinuclear antibody positive
DB00722,Lisinopril,C0003460,Anuria
DB00722,Lisinopril,C0338908,Anxiety depression
DB00722,Lisinopril,C1971624,Appetite absent
DB00722,Lisinopril,C0003811,Arrhythmia
DB00722,Lisinopril,C0022408,Arthropathy
DB00722,Lisinopril,C0004096,Asthma
DB00722,Lisinopril,C0004134,Ataxia
DB00722,Lisinopril,C0004238,Atrial fibrillation
DB00722,Lisinopril,C0004239,Atrial flutter
DB00722,Lisinopril,C0546959,Atrial tachycardia
DB00722,Lisinopril,C0232849,Bladder pain
DB00722,Lisinopril,C0456909,Blindness
DB00722,Lisinopril,C0151539,Blood urea increased
DB00722,Lisinopril,C0428977,Bradycardia
DB00722,Lisinopril,C0006145,Breast disorder
DB00722,Lisinopril,C0006277,Bronchitis
DB00722,Lisinopril,C0006266,Bronchospasm
DB00722,Lisinopril,C0006444,Bursitis
DB00722,Lisinopril,C0232197,Cardiac fibrillation
DB00722,Lisinopril,C0038454,Cerebrovascular accident
DB00722,Lisinopril,C0235710,Chest discomfort
DB00722,Lisinopril,C0085593,Chills
DB00722,Lisinopril,C0009443,Common cold
DB00722,Lisinopril,C0019559,Coxalgia
DB00722,Lisinopril,C0026821,Cramp muscle
DB00722,Lisinopril,C0151578,Creatinine increased
DB00722,Lisinopril,C0010828,Cytopenia
DB00722,Lisinopril,C0011175,Dehydration
DB00722,Lisinopril,C0086132,Depressive symptom
DB00722,Lisinopril,C0011849,Diabetes mellitus
DB00722,Lisinopril,C0241863,Diabetic
DB00722,Lisinopril,C0012569,Diplopia
DB00722,Lisinopril,C0687133,Drug interaction
DB00722,Lisinopril,C0850149,Dry cough
DB00722,Lisinopril,C0392699,Dysaesthesia
DB00722,Lisinopril,C1956415,Dyspnoea paroxysmal nocturnal
DB00722,Lisinopril,C0013447,Ear disorder
DB00722,Lisinopril,C0013595,Eczema
DB00722,Lisinopril,C0014130,Endocrine disorder
DB00722,Lisinopril,C0014457,Eosinophilia
DB00722,Lisinopril,C0014591,Epistaxis
DB00722,Lisinopril,C0041834,Erythema
DB00722,Lisinopril,C0014742,Erythema multiforme
DB00722,Lisinopril,C0542571,Face oedema
DB00722,Lisinopril,C0016204,Flatulence
DB00722,Lisinopril,C0268000,Fluid retention
DB00722,Lisinopril,C0017152,Gastritis
DB00722,Lisinopril,C0151603,Generalised oedema
DB00722,Lisinopril,C0018099,Gout
DB00722,Lisinopril,C0018965,Haematuria
DB00722,Lisinopril,C0019079,Haemoptysis
DB00722,Lisinopril,C0018524,Hallucination
DB00722,Lisinopril,C0018834,Heartburn
DB00722,Lisinopril,C0019158,Hepatitis
DB00722,Lisinopril,C0020456,Hyperglycaemia
DB00722,Lisinopril,C0020473,Hyperlipidaemia
DB00722,Lisinopril,C0026826,Hypertonia
DB00722,Lisinopril,C0020615,Hypoglycaemia
DB00722,Lisinopril,C0271710,Hypoglycemic reaction
DB00722,Lisinopril,C2047937,Ill-defined disorder
DB00722,Lisinopril,C0021141,Inappropriate antidiuretic hormone secretion
DB00722,Lisinopril,C0021308,Infarction
DB00722,Lisinopril,C0392171,Influenza-like symptoms
DB00722,Lisinopril,C0022107,Irritability
DB00722,Lisinopril,C0022354,Jaundice cholestatic
DB00722,Lisinopril,C0023222,Leg pain
DB00722,Lisinopril,C0023518,Leukocytosis
DB00722,Lisinopril,C0023530,Leukopenia
DB00722,Lisinopril,C0220870,Lightheadedness
DB00722,Lisinopril,C0041657,Loss of consciousness
DB00722,Lisinopril,C0024031,Low back pain
DB00722,Lisinopril,C0231218,Malaise
DB00722,Lisinopril,C0162429,Malnutrition
DB00722,Lisinopril,C0025061,Mediastinal disorder
DB00722,Lisinopril,C0233794,Memory impairment
DB00722,Lisinopril,C0004936,Mental disorder
DB00722,Lisinopril,C0026858,Musculoskeletal pain
DB00722,Lisinopril,C0027424,Nasal congestion
DB00722,Lisinopril,C0027441,Nasopharyngitis
DB00722,Lisinopril,C0007859,Neck pain
DB00722,Lisinopril,C0031117,Neuropathy peripheral
DB00722,Lisinopril,C0085649,Oedema peripheral
DB00722,Lisinopril,C0028961,Oliguria
DB00722,Lisinopril,C2363730,Oropharyngeal discomfort
DB00722,Lisinopril,C0020651,Orthostatic hypotension
DB00722,Lisinopril,C0029882,Otitis media
DB00722,Lisinopril,C0030196,Pain in extremity
DB00722,Lisinopril,C0030252,Palpitations
DB00722,Lisinopril,C0030305,Pancreatitis
DB00722,Lisinopril,C0030312,Pancytopenia
DB00722,Lisinopril,C0030794,Pelvic pain
DB00722,Lisinopril,C0030807,Pemphigus
DB00722,Lisinopril,C0349506,Photosensitivity
DB00722,Lisinopril,C0033687,Proteinuria
DB00722,Lisinopril,C0034068,Pulmonary eosinophilia
DB00722,Lisinopril,C0034063,Pulmonary oedema
DB00722,Lisinopril,C0034186,Pyelonephritis
DB00722,Lisinopril,C0151632,Red blood cell sedimentation rate increased
DB00722,Lisinopril,C0035078,Renal failure
DB00722,Lisinopril,C1260880,Rhinorrhoea
DB00722,Lisinopril,C0037036,Salivary hypersecretion
DB00722,Lisinopril,C0037199,Sinusitis
